出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150317","11502","2254","巨鎧精密-創","汽車工業","5637","11177","62499","-49.56607318600698","-90.98065569049105","16814","121189","-86.12580349701706","本&#12105;營收較去年同期營收減少，係因客&#12094;訂單減少所致。"
"1150317","11502","2258","鴻華先進-創","汽車工業","392347","10959","560437","3480.135048818323","-29.99266643708392","403306","1268914","-68.21644335234697","本年乘用車較去年下滑，電動巴士較去年上升。"
"1150317","11502","2301","光寶科","電腦及週邊設備業","12812239","14112349","10916888","-9.212569785511965","17.36164188915376","26924588","23064249","16.737327974563577","-"
"1150317","11502","2302","麗正","半導體業","70713","73600","50907","-3.922554347826087","38.90624079203253","144313","124969","15.479038801622803","-"
"1150317","11502","2303","聯電","半導體業","19345126","20862150","18193515","-7.271657043976771","6.329788388884721","40207276","38000310","5.807757884080419","-"
"1150317","11502","2305","全友","電腦及週邊設備業","81417","76045","60685","7.06423827996581","34.16330229875587","157462","114402","37.63920211185119","-"
"1150317","11502","2308","台達電","電子零組件業","49897441","49675223","38089875","0.44734172607539174","30.999224859624768","99572664","75475407","31.92729652984846","-"
"1150317","11502","2312","金寶","其他電子業","10752396","13061207","13337482","-17.67685788916752","-19.38211425514951","23813603","28361584","-16.03570872487235","-"
"1150317","11502","2313","華通","電子零組件業","5201115","7403728","5200813","-29.750052946299487","0.005806784439279013","12604843","10481639","20.25641218897159","-"
"1150317","11502","2314","台揚","通信網路業","76852","148015","74543","-48.07823531398845","3.097541016594449","224869","168180","33.70733737662029","-"
"1150317","11502","2316","楠梓電","電子零組件業","239154","378907","249961","-36.883192973473705","-4.323474462016074","618061","526243","17.447833035308783","-"
"1150317","11502","2317","鴻海","其他電子業","595813348","730039420","551382882","-18.386140299108778","8.058006051772931","1325852767","1090048641","21.632440712340653","-"
"1150317","11502","2321","東訊","通信網路業","47043","52188","56986","-9.85858818119108","-17.448145158459972","99230","109575","-9.44102213096053","-"
"1150317","11502","2323","中環","光電業","661384","753383","584602","-12.211451545893656","13.134063858830451","1414767","1174098","20.498203727457163","無"
"1150317","11502","2324","仁寶","電腦及週邊設備業","52739920","59365885","67541242","-11.161233425560825","-21.91449485042043","112105805","122871342","-8.761633774619309","無"
"1150317","11502","2327","國巨*","電子零組件業","11505323","13030129","9752950","-11.702155826699798","17.967620053419733","24535452","20002421","22.662411715061893","-"
"1150317","11502","2328","廣宇","電子零組件業","1185041","1539577","1804241","-23.028143444595496","-34.31914029223369","2724618","3606286","-24.448088698455972","-"
"1150317","11502","2329","華泰","半導體業","1417474","1678535","1263238","-15.552907743955295","12.209575709407096","3096009","2474904","25.096124940603758","-"
"1150317","11502","2330","台積電","半導體業","317656613","401255128","260008796","-20.834254609202155","22.171487229224354","718911741","553296834","29.932379298595443","-"
"1150317","11502","2331","精英","電腦及週邊設備業","1436346","1751101","860263","-17.974691351326964","66.96591623724373","3187447","2166915","47.09607898786985","本月較去年同期營收增加係因客戶需求增加。"
"1150317","11502","2332","友訊","通信網路業","1112370","1113806","1127770","-0.12892729972724154","-1.3655266588045434","2226176","2181632","2.0417742314010794","-"
"1150317","11502","2337","旺宏","半導體業","3029953","3017005","1893959","0.4291673364810466","59.97986228846559","6046959","3886617","55.584123673621555","受市場需求復甦影響。"
"1150317","11502","2338","光罩","半導體業","459445","536652","537355","-14.386790694900979","-14.498795023773855","996097","1082545","-7.985626463565025","-"
"1150317","11502","2340","台亞","半導體業","286488","318333","294620","-10.003675396518739","-2.760165637091847","604821","577601","4.712595719190237","-"
"1150317","11502","2342","茂矽","半導體業","155329","165943","183337","-6.39617217960384","-15.276785373383442","321272","365939","-12.206132716108423","-"
"1150317","11502","2344","華邦電","半導體業","11973254","11778411","6353503","1.6542384197664695","88.45122131838137","23751665","12419815","91.24008690950711","受市場供需影響。"
"1150317","11502","2345","智邦","通信網路業","23582573","21527345","12908017","9.547057475039304","82.697102118784","45109918","25433256","77.3658787533928","客戶需求增加"
"1150317","11502","2347","聯強","電子通路業","29717095","40697947","28093892","-26.98134134382749","5.777779027555171","70334661","57303690","22.74019526491226","本月營收係當月自結數，前期調整數反應在本年累計營收內"
"1150317","11502","2348","海悅","其他","775057","185799","228114","317.14810090474117","239.76739700325277","960856","725084","32.516508432126486","本月增減百分比達50％以上，係因本期認列出售學府段土地及建物收入(已於114/9/30取處公告)。"
"1150317","11502","2349","錸德","光電業","367355","556800","472907","-34.02388649425287","-22.31982186772452","924155","939097","-1.5911029425075365","-"
"1150317","11502","2351","順德","半導體業","814818","942907","800874","-13.584478638932577","1.7410978505982215","1757725","1591763","10.426300900322472","-"
"1150317","11502","2352","佳世達","電腦及週邊設備業","14393921","17639088","15534131","-18.39758948988746","-7.3400308005642545","32033009","32072265","-0.12239858956016983","-"
"1150317","11502","2353","宏碁","電腦及週邊設備業","21457846","21077067","17073056","1.806603357098974","25.68251401506561","42534913","32146441","32.316087494724535","-"
"1150317","11502","2354","鴻準","其他電子業","7202241","13391202","9418841","-46.216620434819816","-23.53368105481343","20593443","17921904","14.906557919292505","-"
"1150317","11502","2355","敬鵬","電子零組件業","1209246","1414441","1271501","-14.507144518576597","-4.896181756836998","2623687","2506910","4.658204722147983","-"
"1150317","11502","2356","英業達","電腦及週邊設備業","50934220","61812811","51670733","-17.5992497736432","-1.4253968489279996","112747031","97512395","15.623281532568244","-"
"1150317","11502","2357","華碩","電腦及週邊設備業","54353831","67935513","45631241","-19.992020962585503","19.115390703487552","122289344","83378783","46.667221084289515","-"
"1150317","11502","2359","所羅門","其他電子業","241890","362450","393222","-33.262518968133534","-38.485130536948596","604340","714940","-15.469829636053374","-"
"1150317","11502","2360","致茂","其他電子業","3667138","3826300","1971143","-4.159684290306562","86.04119538765072","7493438","4194402","78.65330981627417","營運穩健成長，訂單能見度高"
"1150317","11502","2362","藍天","電腦及週邊設備業","1420081","1855134","1192934","-23.451297857728875","19.04103663739989","3275215","2539810","28.955118689980747","-"
"1150317","11502","2363","矽統","半導體業","371804","424573","119575","-12.42872250472828","210.9379050804934","796377","275907","188.63965031695463","季節性影響"
"1150317","11502","2364","倫飛","電腦及週邊設備業","90911","117883","92150","-22.88031353121315","-1.3445469343461747","208794","229477","-9.013103709739974","-"
"1150317","11502","2365","昆盈","電腦及週邊設備業","66326","73183","65989","-9.369662353278766","0.5106911758020276","139509","132984","4.906605305901462","-"
"1150317","11502","2367","燿華","電子零組件業","1178139","1409727","1456751","-16.42786156468593","-19.12557465208536","2587866","2792415","-7.325164776725522","-"
"1150317","11502","2368","金像電","電子零組件業","5941712","6015659","3860588","-1.229241883557562","53.906917806303085","11957370","7429780","60.938412712085686","接單量增加"
"1150317","11502","2369","菱生","半導體業","499274","594362","396033","-15.998330983474718","26.06878719702651","1093636","763225","43.291427822725936","-"
"1150317","11502","2371","大同","電機機械","2982824","4244071","3041720","-29.71785816024284","-1.936272898228634","7226895","6600407","9.491657105387592","-"
"1150317","11502","2373","震旦行","其他電子業","653258","1032093","768918","-36.70551006546891","-15.04191604306311","1685351","1711035","-1.5010797558203075","-"
"1150317","11502","2374","佳能","光電業","663773","1073456","502020","-38.16486190398116","32.220429464961555","1737229","1014399","71.25697087635142","今年較去年累計成長71.26%，主係影像視覺產品、光學相關模組及因客戶專案出貨轉趨穩健。"
"1150317","11502","2375","凱美","電子零組件業","406786","539300","385616","-24.57148155015761","5.489917430812","946086","813314","16.32481427837219","-"
"1150317","11502","2376","技嘉","電腦及週邊設備業","32908194","33118551","22326218","-0.6351636579752538","47.39708265860344","66026745","43417779","52.07305974817367","AI訂單需求暢旺"
"1150317","11502","2377","微星","電腦及週邊設備業","16140711","22271797","16622598","-27.528474689312226","-2.8989872702209367","38412508","33276965","15.432726512168403","-"
"1150317","11502","2379","瑞昱","半導體業","10482135","13577638","11321090","-22.798538302464685","-7.410549690886655","24059773","23189792","3.7515687937175115","無"
"1150317","11502","2380","虹光","電腦及週邊設備業","167469","197872","166298","-15.364983423627395","0.7041575966036874","365341","321130","13.76732164543954","-"
"1150317","11502","2382","廣達","電腦及週邊設備業","215583149","230834858","150564741","-6.607194915076474","43.18302383955883","446418007","293125188","52.29602411376534","產品組合變更"
"1150317","11502","2383","台光電","電子零組件業","10193772","10862602","7029925","-6.157180388271613","45.00541613175105","21056375","14016146","50.22942112617834","受惠於AI伺服器成長力道"
"1150317","11502","2385","群光","電子零組件業","6373159","7695028","7290311","-17.178222093538842","-12.580423523770111","14068188","14807819","-4.994867914039197","-"
"1150317","11502","2387","精元","電腦及週邊設備業","1019898","1638894","1515223","-37.76912966915493","-32.68990769015518","2658792","3153862","-15.6972625942416","-"
"1150317","11502","2388","威盛","半導體業","596423","410053","619721","45.45022228833834","-3.759433680640159","1006476","1386220","-27.394208711459942","-"
"1150317","11502","2390","云辰","其他電子業","44789","52619","73298","-14.880556452992264","-38.894649240088405","97408","125160","-22.17321828060083","-"
"1150317","11502","2392","正崴","電子零組件業","5046941","7222249","6385852","-30.11953755679152","-20.966834182815386","12269190","15289536","-19.754333944470257","-"
"1150317","11502","2393","億光","光電業","1518082","1804437","1599809","-15.86949281133118","-5.1085473328378574","3322519","3212896","3.4119685168769855","-"
"1150317","11502","2395","研華","電腦及週邊設備業","5626769","7059527","5294935","-20.295382396016052","6.2670079991539085","12686296","11027876","15.038435325170504","-"
"1150317","11502","2397","友通","電腦及週邊設備業","793317","1093921","768138","-27.479498062474345","3.2779266225600088","1887238","1670920","12.946041701577574","-"
"1150317","11502","2399","映泰","電腦及週邊設備業","160344","142030","156338","12.894458917130184","2.562396858089524","302374","329619","-8.265603621150479","-"
"1150317","11502","2401","凌陽","半導體業","465473","549086","501629","-15.227669253996641","-7.20771725717612","1014559","948815","6.929064148437789","-"
"1150317","11502","2402","毅嘉","電子零組件業","829047","973685","749482","-14.854701469160972","10.615998783159569","1802733","1543443","16.799454207249635","-"
"1150317","11502","2404","漢唐","其他電子業","6570709","6025154","3890231","9.054623334108971","68.90279780300965","12595863","7682249","63.96061882399282","營收較去年同期增加50%以上,係因本月正在投入進行的專案較去年同期增加所致。"
"1150317","11502","2405","輔信","電腦及週邊設備業","118333","135492","149221","-12.66421633749594","-20.699499400218468","253825","267589","-5.143709195818961","-"
"1150317","11502","2406","國碩","光電業","810936","919350","312179","-11.792462065589818","159.76635199677108","1730286","630683","174.35113995462063","主要係因子公司太陽能導電漿產品、AI伺服器液冷管接件及其零組件之加工與測試服務銷量增加所致。"
"1150317","11502","2408","南亞科","半導體業","15607184","15309988","2272734","1.9411902870204731","586.7140633263725","30917172","4435107","597.1009267645628","受市場需求復甦影響。"
"1150317","11502","2409","友達","光電業","20505355","22505270","24605664","-8.886429711796392","-16.66408596004562","43010625","46248953","-7.001948779251284","-"
"1150317","11502","2412","中華電","通信網路業","18786334","20413606","18287078","-7.971506846952959","2.730102644063748","39199940","36479815","7.456520818430685","-"
"1150317","11502","2413","環科","電子零組件業","208979","304533","274309","-31.37722348645303","-23.81620726990365","513513","545827","-5.920190829695123","-"
"1150317","11502","2414","精技","電子通路業","1891700","2986876","2152613","-36.66626937308412","-12.120757423652092","4878576","4090803","19.257172736012954","-"
"1150317","11502","2415","錩新","電子零組件業","184718","226930","142664","-18.60133080685674","29.47765378792127","411648","338084","21.75908945705801","-"
"1150317","11502","2417","圓剛","電腦及週邊設備業","252057","247359","230172","1.8992638230264514","9.508106980866483","499416","468805","6.529580529217905","-"
"1150317","11502","2419","仲琦","通信網路業","502331","565163","539807","-11.117500614866861","-6.942481294240348","1067494","1245490","-14.291242804036965","-"
"1150317","11502","2420","新巨","電子零組件業","153869","190360","173127","-19.169468375709183","-11.123626008652607","344229","346697","-0.7118607891040303","-"
"1150317","11502","2421","建準","電子零組件業","1323313","1778438","1293119","-25.59127728939665","2.334974584705661","3101751","2596169","19.474155958260035","-"
"1150317","11502","2423","固緯","其他電子業","220782","231157","208172","-4.4882915075035585","6.057490920969198","451939","365780","23.554869046968122","-"
"1150317","11502","2424","隴華","通信網路業","12198","8682","6417","40.49758120248791","90.0888265544647","20880","12068","73.0195558501823","本月增加因本月銷售監控系統軟硬體增加。本年增加因銷售監控系統軟硬體增加。"
"1150317","11502","2425","承啟","電腦及週邊設備業","932779","627220","436869","48.71639934951054","113.51457759648774","1559999","872662","78.76325541847817","本月及本年營業收入較去年同期增加，主係本期子公司相關產品需求增加所致。"
"1150317","11502","2426","鼎元","光電業","163166","197221","191468","-17.267430953093232","-14.781582300958908","360387","389658","-7.511972037017077","-"
"1150317","11502","2427","三商電","資訊服務業","162550","1487888","238787","-89.07511855731076","-31.926779933580974","1650438","560153","194.64057141530975","本年累計營收較去年累計營收增加百分比194.64，主係:今年度1月份有大型專案驗收所致。"
"1150317","11502","2428","興勤","電子零組件業","451215","804324","521049","-43.90133826666865","-13.402578260393936","1255539","1177920","6.5894967400163","-"
"1150317","11502","2429","銘旺科","光電業","14773","48380","32439","-69.46465481603968","-54.45913869108172","63153","82816","-23.74299652241113","115年2月適逄農曆春節期間,工作天數較少致營收較低"
"1150317","11502","2430","燦坤","電子通路業","1343973","1613958","1311989","-16.728130471796664","2.437825317132994","2957931","3029200","-2.352733394955764","-"
"1150317","11502","2431","聯昌","電子零組件業","14957","25303","43511","-40.88843220171521","-65.62478453724346","40260","64353","-37.43881404130344","主要係因工作天數較少及大陸工廠年節缺工所致，部分出貨時程順延至次月認列，整體訂單需求仍維持穩定。"
"1150317","11502","2432","倚天酷碁-創","電腦及週邊設備業","256381","273965","203389","-6.418338108882521","26.054506389234422","530346","430211","23.275787927319385","-"
"1150317","11502","2433","互盛電","其他電子業","214589","238122","218942","-9.882749178992281","-1.9881977875419061","452711","449699","0.6697813426314045","-"
"1150317","11502","2434","統懋","半導體業","2080","4357","2922","-52.26072985999541","-28.815879534565365","6437","5640","14.131205673758865","-"
"1150317","11502","2436","偉詮電","半導體業","281734","414463","257850","-32.02433027797415","9.26274966065542","696197","515902","34.94752879422836","-"
"1150317","11502","2438","翔耀","光電業","35782","85949","29884","-58.368334710118795","19.736313746486413","121731","52432","132.16928593225512","因國軍服裝供售案營運實質改變，自115年起營收認列方式由代採購淨額利潤認列營收改為實質買賣銷售認列營收，因此較去年同期增加"
"1150317","11502","2439","美律","通信網路業","3144240","3921486","2721996","-19.820190611416184","15.512293184854055","7065726","5709311","23.757945573467623","-"
"1150317","11502","2440","太空梭","電子零組件業","162521","398998","283216","-59.267715627647256","-42.615883283430314","561519","518565","8.283243180700588","-"
"1150317","11502","2441","超豐","半導體業","1471456","1601842","1236507","-8.13975410808307","19.00102466059634","3073298","2453235","25.27532013851099","-"
"1150317","11502","2442","新美齊","建材營造","1456084","86137","14581","1590.428039054065","9886.173787806048","1542221","219894","601.3474674161187","本年累計營收較去年同期增加，主係本期營建專案交屋認列收入增加所致。"
"1150317","11502","2444","兆勁","通信網路業","53192","77573","96822","-31.42975004189602","-45.062072669434635","130765","194290","-32.69596994183952","-"
"1150317","11502","2449","京元電子","半導體業","3224527","3369542","2286169","-4.303700621627509","41.04499711088725","6594069","4671115","41.166916250188656","以上營收不含停業部門營收:115年2月0仟元暨114年2月0仟元;115年1~2月0仟元暨114年1~2月985,800仟元"
"1150317","11502","2450","神腦","通信網路業","2353972","3068751","2735010","-23.292179782589074","-13.931868622052571","5422723","5068809","6.982192463752333","-"
"1150317","11502","2451","創見","半導體業","3184337","4760314","919591","-33.10657658297331","246.27752990188029","7944651","1800137","341.3359094335598","本月營收較去年同期增加主係市場價格上漲所致"
"1150317","11502","2453","凌群","資訊服務業","517079","460845","493958","12.202367390337315","4.680762332020131","977924","917982","6.529757664093632","-"
"1150317","11502","2454","聯發科","半導體業","38954271","46977055","46171723","-17.078090569960164","-15.631757991790776","85931326","97316011","-11.698676181866928","海外子公司之營收係以當月平均匯率換算之"
"1150317","11502","2455","全新","通信網路業","307741","340323","265548","-9.573846022748977","15.88902947866299","648064","526820","23.014312288827302","-"
"1150317","11502","2457","飛宏","電子零組件業","600643","717077","631788","-16.23730784839006","-4.929659949223474","1317720","1373908","-4.089647924024025","-"
"1150317","11502","2458","義隆","半導體業","933925","1067800","1054451","-12.537460198539053","-11.430213447566553","2001725","2097558","-4.568789039444916","-"
"1150317","11502","2459","敦吉","其他電子業","325823","486229","351658","-32.989805215238086","-7.346626551933982","812052","757962","7.1362416585528035","-"
"1150317","11502","2460","建通","電子零組件業","229097","421422","200224","-45.637152308137686","14.420349208886048","650519","376883","72.60502596296463","係因端子產品訂單穩定回流及特殊新型銅材業務量持續增量。"
"1150317","11502","2461","光群雷","其他電子業","371713","569696","395964","-34.752394259394485","-6.124546675960441","941409","850170","10.731853629274145","-"
"1150317","11502","2462","良得電","電子零組件業","263308","358530","275742","-26.559004825258697","-4.509287667457261","621838","579058","7.38786097420293","-"
"1150317","11502","2464","盟立","其他電子業","622627","590224","577653","5.489949578465125","7.785642937888317","1212851","1124940","7.81472789659893","-"
"1150317","11502","2465","麗臺","電腦及週邊設備業","477648","466630","210023","2.361185521719564","127.42651995257663","944278","479132","97.08097142332385","本月及本年累計營收較去年本月及去年累計同期分別增加127.43%及97.08%，主係受惠於台灣市場之人工智能應用相關產品需求所致。"
"1150317","11502","2466","冠西電","光電業","34709","66503","50314","-47.80836954723847","-31.015224390825615","101213","93346","8.4277848006342","-"
"1150317","11502","2467","志聖","電子零組件業","374357","993660","362558","-62.32544331058914","3.254375851587884","1368017","805953","69.7390542624694","係因客戶需求提升，以致115年累計營收成長率較去年同期增加69.74%。"
"1150317","11502","2468","華經","資訊服務業","162895","246032","236946","-33.791132860766076","-31.25226844935133","408927","523266","-21.851027966655582","-"
"1150317","11502","2471","資通","資訊服務業","84374","71360","65406","18.237107623318387","29.000397517047364","155735","129554","20.20856168084351","-"
"1150317","11502","2472","立隆電","電子零組件業","810013","1017318","806150","-20.377600710888828","0.47919121751535076","1827331","1673337","9.202808519742288","-"
"1150317","11502","2474","可成","其他電子業","1090816","1482556","1384150","-26.423285191250788","-21.192356319763032","2573372","2753700","-6.548571013545412","-"
"1150317","11502","2476","鉅祥","電子零組件業","589610","737444","519348","-20.046810334072823","13.528886218874435","1327054","1054496","25.8472293873092","-"
"1150317","11502","2477","美隆電","其他電子業","123961","227125","100373","-45.42168409466153","23.500343717932115","351086","321217","9.2986983876943","-"
